# y+ ()       
# Time        	patch         	min           	max           	average       
3.27          	bottomWall	1.368875e-01	1.368875e-01	1.368875e-01
3.28          	bottomWall	1.311112e-01	1.311112e-01	1.311112e-01
3.29          	bottomWall	1.250591e-01	1.250591e-01	1.250591e-01
3.3           	bottomWall	1.186889e-01	1.186889e-01	1.186889e-01
3.31          	bottomWall	1.119456e-01	1.119456e-01	1.119456e-01
3.32          	bottomWall	1.047559e-01	1.047559e-01	1.047559e-01
3.33          	bottomWall	9.701870e-02	9.701870e-02	9.701870e-02
3.34          	bottomWall	8.858756e-02	8.858756e-02	8.858756e-02
3.35          	bottomWall	7.923653e-02	7.923653e-02	7.923653e-02
3.36          	bottomWall	6.858269e-02	6.858269e-02	6.858269e-02
3.37          	bottomWall	5.587259e-02	5.587259e-02	5.587259e-02
3.38          	bottomWall	3.912488e-02	3.912488e-02	3.912488e-02
3.39          	bottomWall	8.523729e-03	8.523729e-03	8.523729e-03
3.4           	bottomWall	4.116263e-02	4.116263e-02	4.116263e-02
3.41          	bottomWall	5.782722e-02	5.782722e-02	5.782722e-02
3.42          	bottomWall	7.053642e-02	7.053642e-02	7.053642e-02
3.43          	bottomWall	8.111761e-02	8.111761e-02	8.111761e-02
3.44          	bottomWall	9.032004e-02	9.032004e-02	9.032004e-02
3.45          	bottomWall	9.853688e-02	9.853688e-02	9.853688e-02
3.46          	bottomWall	1.060048e-01	1.060048e-01	1.060048e-01
3.47          	bottomWall	1.128794e-01	1.128794e-01	1.128794e-01
3.48          	bottomWall	1.192694e-01	1.192694e-01	1.192694e-01
3.49          	bottomWall	1.252545e-01	1.252545e-01	1.252545e-01
3.5           	bottomWall	1.308951e-01	1.308951e-01	1.308951e-01
3.51          	bottomWall	1.362385e-01	1.362385e-01	1.362385e-01
3.52          	bottomWall	1.413223e-01	1.413223e-01	1.413223e-01
3.53          	bottomWall	1.461775e-01	1.461775e-01	1.461775e-01
3.54          	bottomWall	1.508297e-01	1.508297e-01	1.508297e-01
3.55          	bottomWall	1.553004e-01	1.553004e-01	1.553004e-01
3.56          	bottomWall	1.596082e-01	1.596082e-01	1.596082e-01
3.57          	bottomWall	1.637688e-01	1.637688e-01	1.637688e-01
3.58          	bottomWall	1.677963e-01	1.677963e-01	1.677963e-01
3.59          	bottomWall	1.717028e-01	1.717028e-01	1.717028e-01
3.6           	bottomWall	1.754992e-01	1.754992e-01	1.754992e-01
3.61          	bottomWall	1.791950e-01	1.791950e-01	1.791950e-01
3.62          	bottomWall	1.827989e-01	1.827989e-01	1.827989e-01
3.63          	bottomWall	1.863188e-01	1.863188e-01	1.863188e-01
3.64          	bottomWall	1.897616e-01	1.897616e-01	1.897616e-01
3.65          	bottomWall	1.931339e-01	1.931339e-01	1.931339e-01
3.66          	bottomWall	1.964414e-01	1.964414e-01	1.964414e-01
3.67          	bottomWall	1.996894e-01	1.996894e-01	1.996894e-01
3.68          	bottomWall	2.028828e-01	2.028828e-01	2.028828e-01
3.69          	bottomWall	2.060261e-01	2.060261e-01	2.060261e-01
