# y+ ()       
# Time        	patch         	min           	max           	average       
3.77          	bottomWall	3.524982e-01	3.524982e-01	3.524982e-01
3.78          	bottomWall	3.503829e-01	3.503829e-01	3.503829e-01
3.79          	bottomWall	3.482377e-01	3.482377e-01	3.482377e-01
3.8           	bottomWall	3.460623e-01	3.460623e-01	3.460623e-01
3.81          	bottomWall	3.438567e-01	3.438567e-01	3.438567e-01
3.82          	bottomWall	3.416205e-01	3.416205e-01	3.416205e-01
3.83          	bottomWall	3.393537e-01	3.393537e-01	3.393537e-01
3.84          	bottomWall	3.370560e-01	3.370560e-01	3.370560e-01
3.85          	bottomWall	3.347273e-01	3.347273e-01	3.347273e-01
3.86          	bottomWall	3.323673e-01	3.323673e-01	3.323673e-01
3.87          	bottomWall	3.299758e-01	3.299758e-01	3.299758e-01
3.88          	bottomWall	3.275525e-01	3.275525e-01	3.275525e-01
3.89          	bottomWall	3.250972e-01	3.250972e-01	3.250972e-01
3.9           	bottomWall	3.226095e-01	3.226095e-01	3.226095e-01
3.91          	bottomWall	3.200893e-01	3.200893e-01	3.200893e-01
3.92          	bottomWall	3.175361e-01	3.175361e-01	3.175361e-01
3.93          	bottomWall	3.149496e-01	3.149496e-01	3.149496e-01
3.94          	bottomWall	3.123295e-01	3.123295e-01	3.123295e-01
3.95          	bottomWall	3.096754e-01	3.096754e-01	3.096754e-01
3.96          	bottomWall	3.069868e-01	3.069868e-01	3.069868e-01
