# y+ ()       
# Time        	patch         	min           	max           	average       
2.73          	bottomWall	1.122645e-01	1.122645e-01	1.122645e-01
2.74          	bottomWall	1.134452e-01	1.134452e-01	1.134452e-01
2.75          	bottomWall	1.146213e-01	1.146213e-01	1.146213e-01
2.76          	bottomWall	1.157928e-01	1.157928e-01	1.157928e-01
2.77          	bottomWall	1.169597e-01	1.169597e-01	1.169597e-01
2.78          	bottomWall	1.181218e-01	1.181219e-01	1.181219e-01
2.79          	bottomWall	1.192793e-01	1.192793e-01	1.192793e-01
2.8           	bottomWall	1.204321e-01	1.204321e-01	1.204321e-01
2.81          	bottomWall	1.215801e-01	1.215801e-01	1.215801e-01
2.82          	bottomWall	1.227234e-01	1.227234e-01	1.227234e-01
2.83          	bottomWall	1.238619e-01	1.238619e-01	1.238619e-01
2.84          	bottomWall	1.249955e-01	1.249955e-01	1.249955e-01
2.85          	bottomWall	1.261243e-01	1.261244e-01	1.261244e-01
2.86          	bottomWall	1.272483e-01	1.272483e-01	1.272483e-01
2.87          	bottomWall	1.283674e-01	1.283674e-01	1.283674e-01
2.88          	bottomWall	1.294815e-01	1.294815e-01	1.294815e-01
2.89          	bottomWall	1.305907e-01	1.305907e-01	1.305907e-01
2.9           	bottomWall	1.316950e-01	1.316950e-01	1.316950e-01
2.91          	bottomWall	1.327942e-01	1.327943e-01	1.327942e-01
2.92          	bottomWall	1.338885e-01	1.338885e-01	1.338885e-01
2.93          	bottomWall	1.349777e-01	1.349777e-01	1.349777e-01
2.94          	bottomWall	1.360618e-01	1.360618e-01	1.360618e-01
2.95          	bottomWall	1.371408e-01	1.371409e-01	1.371408e-01
2.96          	bottomWall	1.382147e-01	1.382148e-01	1.382148e-01
2.97          	bottomWall	1.392835e-01	1.392835e-01	1.392835e-01
2.98          	bottomWall	1.403471e-01	1.403471e-01	1.403471e-01
2.99          	bottomWall	1.414055e-01	1.414055e-01	1.414055e-01
3             	bottomWall	1.424586e-01	1.424586e-01	1.424586e-01
3.01          	bottomWall	1.435065e-01	1.435065e-01	1.435065e-01
3.02          	bottomWall	1.445491e-01	1.445491e-01	1.445491e-01
3.03          	bottomWall	1.455864e-01	1.455864e-01	1.455864e-01
3.04          	bottomWall	1.466184e-01	1.466184e-01	1.466184e-01
3.05          	bottomWall	1.476450e-01	1.476450e-01	1.476450e-01
3.06          	bottomWall	1.486662e-01	1.486662e-01	1.486662e-01
3.07          	bottomWall	1.496820e-01	1.496820e-01	1.496820e-01
3.08          	bottomWall	1.506923e-01	1.506923e-01	1.506923e-01
3.09          	bottomWall	1.516971e-01	1.516971e-01	1.516971e-01
3.1           	bottomWall	1.526965e-01	1.526965e-01	1.526965e-01
3.11          	bottomWall	1.536903e-01	1.536903e-01	1.536903e-01
3.12          	bottomWall	1.546785e-01	1.546785e-01	1.546785e-01
3.13          	bottomWall	1.556612e-01	1.556612e-01	1.556612e-01
3.14          	bottomWall	1.566382e-01	1.566382e-01	1.566382e-01
3.15          	bottomWall	1.576096e-01	1.576096e-01	1.576096e-01
3.16          	bottomWall	1.585754e-01	1.585754e-01	1.585754e-01
3.17          	bottomWall	1.595354e-01	1.595354e-01	1.595354e-01
3.18          	bottomWall	1.604897e-01	1.604897e-01	1.604897e-01
3.19          	bottomWall	1.614382e-01	1.614382e-01	1.614382e-01
3.2           	bottomWall	1.623810e-01	1.623810e-01	1.623810e-01
3.21          	bottomWall	1.633179e-01	1.633179e-01	1.633179e-01
3.22          	bottomWall	1.642490e-01	1.642491e-01	1.642491e-01
3.23          	bottomWall	1.651743e-01	1.651743e-01	1.651743e-01
3.24          	bottomWall	1.660936e-01	1.660936e-01	1.660936e-01
3.25          	bottomWall	1.670071e-01	1.670071e-01	1.670071e-01
3.26          	bottomWall	1.679145e-01	1.679146e-01	1.679146e-01
3.27          	bottomWall	1.688161e-01	1.688161e-01	1.688161e-01
3.28          	bottomWall	1.697116e-01	1.697116e-01	1.697116e-01
3.29          	bottomWall	1.706010e-01	1.706010e-01	1.706010e-01
3.3           	bottomWall	1.714844e-01	1.714845e-01	1.714844e-01
3.31          	bottomWall	1.723618e-01	1.723618e-01	1.723618e-01
3.32          	bottomWall	1.732330e-01	1.732330e-01	1.732330e-01
3.33          	bottomWall	1.740981e-01	1.740981e-01	1.740981e-01
3.34          	bottomWall	1.749570e-01	1.749570e-01	1.749570e-01
3.35          	bottomWall	1.758097e-01	1.758097e-01	1.758097e-01
3.36          	bottomWall	1.766562e-01	1.766562e-01	1.766562e-01
3.37          	bottomWall	1.774965e-01	1.774965e-01	1.774965e-01
3.38          	bottomWall	1.783305e-01	1.783305e-01	1.783305e-01
3.39          	bottomWall	1.791582e-01	1.791582e-01	1.791582e-01
3.4           	bottomWall	1.799795e-01	1.799796e-01	1.799795e-01
3.41          	bottomWall	1.807946e-01	1.807946e-01	1.807946e-01
3.42          	bottomWall	1.816032e-01	1.816032e-01	1.816032e-01
3.43          	bottomWall	1.824055e-01	1.824055e-01	1.824055e-01
3.44          	bottomWall	1.832013e-01	1.832013e-01	1.832013e-01
3.45          	bottomWall	1.839907e-01	1.839907e-01	1.839907e-01
3.46          	bottomWall	1.847736e-01	1.847736e-01	1.847736e-01
3.47          	bottomWall	1.855500e-01	1.855500e-01	1.855500e-01
3.48          	bottomWall	1.863199e-01	1.863199e-01	1.863199e-01
